property_id,property_name,unit_type,average_square_footage,average_advertised_rent,total_scheduled_rent,units,excluded_unit_count,rentable_unit_count,occupied_count,started_new_count,started_renewal_count,started_count,started_percent,partially_completed_new_count,partially_completed_renewal_count,partially_completed_count,partially_completed_percent,completed_new_count,completed_renewal_count,completed_count,completed_percent,approved_new_count,approved_renewal_count,approved_count,approved_percent,preleased_new_count,preleased_renewal_count,preleased_count,preleased_percent,variance,available_count,number_of_bedrooms,number_of_bathrooms
577897,Station Nine,a3a TF Side by Side,926,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,1,1
577897,Station Nine,a3al TF Pool Side by Side,1073,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
577897,Station Nine,a3al TF Pool Stack,1073,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
577897,Station Nine,a3b 1F Side by Side,935,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
577897,Station Nine,a3b Side by Side,935,0,3800,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.3333333333333333,2,0,2,0.3333333333333333,0.3333333333333333,4,1,1
577897,Station Nine,a3b TF Side by Side,935,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
577897,Station Nine,a3bl TF Side by Side,1082,0,2178,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5,1,0,1,0.5,0.5,1,1,1
577897,Station Nine,a3c Side by Side,949,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1
577897,Station Nine,a3c TF Side by Side,949,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
577897,Station Nine,a3d Side by Side,958,0,3998,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,0,2,1,1,0,1,1
577897,Station Nine,a3dl TF Side by Side,1129,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1
577897,Station Nine,a4 1F Side by Side,759,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
577897,Station Nine,a4 1F Stack,759,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
577897,Station Nine,a4 Stack,759,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
577897,Station Nine,a4 TF Stack,759,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
577897,Station Nine,a5 1F Pool Side by Side Terrace,887,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
577897,Station Nine,a5 Pool Side by Side Terrace,887,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,1,1
577897,Station Nine,a5 TF Pool Side by Side Terrace,887,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
577897,Station Nine,a6 Stack,1137,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
577897,Station Nine,b1 1F Courtyard Side by Side,1066,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
577897,Station Nine,b1 1F Pool Side by Side,1066,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
577897,Station Nine,b1 1F Side by Side,1066,0,2366,9,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.1111111111111111,1,0,1,0.1111111111111111,0,8,2,2
577897,Station Nine,b1 Courtyard Side by Side,1066,0,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2
577897,Station Nine,b1 Pool Side by Side,1066,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
577897,Station Nine,b1 Side by Side,1066,0,0,19,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05263157894736842,19,2,2
577897,Station Nine,b1 TF Side by Side,1066,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2
577897,Station Nine,b1al TF Courtyard Side by Side,1206,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
577897,Station Nine,b1al TF Pool Side by Side,1206,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
577897,Station Nine,b1al TF Side by Side,1206,2530,2530,6,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.16666666666666666,1,0,1,0.16666666666666666,0,5,2,2
577897,Station Nine,b1bl TF Pool Side by Side,1193,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
577897,Station Nine,b1bl TF Side by Side,1193,0,2733,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.25,1,0,1,0.25,0,3,2,2
577897,Station Nine,b1hc 1F Side by Side,1066,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
577897,Station Nine,b1hc Side by Side,1066,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3333333333333333,3,2,2
577897,Station Nine,b2a 1F Courtyard Side by Side,1150,0,2285,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,1,1,0.5,-0.5,1,2,2
577897,Station Nine,b2a 1F Side by Side,1150,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
577897,Station Nine,b2a Courtyard Side by Side,1150,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
577897,Station Nine,b2a Side by Side,1150,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,4,2,2
577897,Station Nine,b2al TF Courtyard Side by Side,1384,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
577897,Station Nine,b2al TF Side by Side,1384,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
577897,Station Nine,b2b 1F Courtyard Side by Side,1177,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
577897,Station Nine,b2b 1F Side by Side,1177,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
577897,Station Nine,b2b Courtyard Side by Side,1177,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,4,2,2
577897,Station Nine,b2b Side by Side,1177,2415,2415,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5,1,0,1,0.5,0,1,2,2
577897,Station Nine,b2bl TF Courtyard Side by Side,1411,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
577897,Station Nine,b2bl TF Side by Side,1411,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
577897,Station Nine,b2cl TF Side by Side,1407,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
577897,Station Nine,b3a 1F Courtyard Side by Side,1251,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,4,2,2
577897,Station Nine,b3a 1F Pool Side by Side,1251,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
577897,Station Nine,b3a 1F Side by Side,1251,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,2,2
577897,Station Nine,b3a Courtyard Side by Side,1251,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
577897,Station Nine,b3a Pool Side by Side,1251,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
577897,Station Nine,b3a Side by Side,1251,0,5039,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.5,2,0,2,0.5,0.5,2,2,2
577897,Station Nine,b3a TF Courtyard Side by Side,1251,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
577897,Station Nine,b3a TF Pool Side by Side,1251,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
577897,Station Nine,b3a TF Side by Side,1251,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
577897,Station Nine,b3b Courtyard Side by Side,1337,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,4,2,2
577897,Station Nine,b3b TF Courtyard Side by Side,1337,0,2631,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5,1,0,1,0.5,0.5,1,2,2
577897,Station Nine,b4 1F Pool Side by Side,1307,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
577897,Station Nine,b4 Pool Side by Side,1307,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
577897,Station Nine,b4 TF Pool Side by Side,1307,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,2,2
577897,Station Nine,b5 Pool Side by Side,1553,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
577897,Station Nine,b5 TF Pool Side by Side,1553,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,2,2
577897,Station Nine,b7hc Side by Side,1611,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,2,2
577897,Station Nine,b7hc TF Side by Side,1611,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
577897,Station Nine,b8 Side by Side,1535,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
577897,Station Nine,b8 TF Side by Side,1535,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
577897,Station Nine,Not Selected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
577897,Station Nine,Two Bedroom Waitlist,0,3054,3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,NA,NA
518041,The Academy at Frisco,A1,616.8709677419355,1322.3214285714287,42540,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,5,23,28,0.9032258064516129,5,23,28,0.9032258064516129,0.06451612903225801,3,1,1
518041,The Academy at Frisco,A2,538,1575,1625,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3333333333333333,0,1,1,0.3333333333333333,0,2,1,1
518041,The Academy at Frisco,B1,403.5,959.5098039215686,55125,48,0,48,48,0,0,0,0,2,0,2,0.041666666666666664,1,0,1,0.020833333333333332,26,22,48,1,29,22,51,1.0625,0.10416666666666663,0,2,2
518041,The Academy at Frisco,B2,375,790,10435,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,1,4,6,10,1,0.19999999999999996,0,2,2
518041,The Academy at Frisco,B3,393,1800,9565,10,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,8,1,9,0.9,8,1,9,0.9,0.6000000000000001,1,2,2
518041,The Academy at Frisco,C1,346,903.6111111111111,18875,18,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,3,15,18,1,3,15,18,1,0,0,3,3
518041,The Academy at Frisco,D1,340,871.9907407407408,204965,228,0,228,222,1,1,2,0.008771929824561403,3,0,3,0.013157894736842105,2,0,2,0.008771929824561403,128,81,209,0.9166666666666666,134,82,216,0.9473684210526315,0.07017543859649122,12,4,4
518041,The Academy at Frisco,D2,351,892.1804511278195,124810,140,0,140,140,4,1,5,0.03571428571428571,1,0,1,0.007142857142857143,0,0,0,0,75,52,127,0.9071428571428571,80,53,133,0.95,0.014285714285714235,7,4,4
518041,The Academy at Frisco,D3,353,756.25,15780,16,0,16,16,0,0,0,0,1,0,1,0.0625,0,0,0,0,9,6,15,0.9375,10,6,16,1,0.125,0,4,4
518041,The Academy at Frisco,D4,364,969.7916666666666,25505,40,0,40,40,3,0,3,0.075,2,0,2,0.05,0,0,0,0,7,12,19,0.475,12,12,24,0.6,-0.30000000000000004,16,4,4
518041,The Academy at Frisco,D5,335,948.7068965517242,58185,76,0,76,75,3,0,3,0.039473684210526314,1,0,1,0.013157894736842105,1,0,1,0.013157894736842105,30,23,53,0.6973684210526315,35,23,58,0.7631578947368421,-0.11842105263157887,18,4,4
518041,The Academy at Frisco,Not Selected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
518041,The Academy at Frisco,Studio,434,1371.0714285714287,19380,20,0,20,20,0,0,0,0,1,0,1,0.05,1,0,1,0.05,3,9,12,0.6,5,9,14,0.7,0,6,NA,1
518042,The Academy on Charles,A1,441,2100,2100,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1
518042,The Academy on Charles,A2,667,2225,4450,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,2,2,1,0,1,1
518042,The Academy on Charles,B1,305.4,1692.5,20380,10,0,10,10,0,0,0,0,2,0,2,0.2,1,0,1,0.1,7,2,9,0.9,10,2,12,1.2,0.19999999999999996,0,2,2
518042,The Academy on Charles,B2,331.5,1732.5,13810,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,1,8,0,8,1,0,0,2,2
518042,The Academy on Charles,B3,327,1696.4285714285713,11945,6,0,6,6,0,0,0,0,2,0,2,0.3333333333333333,0,0,0,0,2,3,5,0.8333333333333334,4,3,7,1.1666666666666667,0.33333333333333337,0,2,2
518042,The Academy on Charles,B4,335.75,1720,3380,8,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.25,0,2,2,0.25,-0.5,6,2,1
518042,The Academy on Charles,B5,365.5,0,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.75,8,2,1
518042,The Academy on Charles,B6,447,1746.6666666666667,15605,10,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,0.9,4,5,9,0.9,0.20000000000000007,1,2,2
518042,The Academy on Charles,C1,364.5,1580,18810,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,9,3,12,1,9,3,12,1,0.25,0,3,3
518042,The Academy on Charles,C2,339,1484.5454545454545,36055,36,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,13,9,22,0.6111111111111112,13,9,22,0.6111111111111112,-0.05555555555555547,14,3,3
518042,The Academy on Charles,C3,283,1578.2608695652175,36325,24,0,24,24,0,0,0,0,0,0,0,0,2,0,2,0.08333333333333333,17,4,21,0.875,19,4,23,0.9583333333333334,0.16666666666666674,1,3,3
518042,The Academy on Charles,C4,422,1625,1625,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3333333333333333,0,1,1,0.3333333333333333,0,2,3,3
518042,The Academy on Charles,D1,281.3076923076923,1565.8333333333333,9310,104,0,104,104,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0.057692307692307696,1,5,6,0.057692307692307696,-0.07692307692307691,98,4,4
518042,The Academy on Charles,D2,351.8,1585.8333333333333,28030,40,0,40,40,0,0,0,0,1,0,1,0.025,0,0,0,0,4,13,17,0.425,5,13,18,0.45,-0.49999999999999994,22,4,4
518042,The Academy on Charles,D3,307.6,1529.2105263157894,28985,20,0,20,20,0,0,0,0,0,0,0,0,0,1,1,0.05,9,9,18,0.9,9,10,19,0.95,0.3999999999999999,1,4,4
518042,The Academy on Charles,D4,267,1515,12020,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0.25,4,4,8,0.25,-0.125,24,4,2
518042,The Academy on Charles,Not Selected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
518042,The Academy on Charles,S1,351,2057.5,8090,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,1,3,4,1,0,0,NA,1
518042,The Academy on Charles,S2,423,2465,2465,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,NA,1
1197886,The Caswell at Runnymeade,A1.1,849,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,1,1
1197886,The Caswell at Runnymeade,A1.2,881,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,2,1,1
1197886,The Caswell at Runnymeade,A2,1052,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
1197886,The Caswell at Runnymeade,A3,805,2300,24030,16,0,16,16,0,0,0,0,0,0,0,0,0,1,1,0.0625,4,5,9,0.5625,4,6,10,0.625,0.1875,6,1,1
1197886,The Caswell at Runnymeade,A4,858,2307,19235,16,0,16,15,0,1,1,0.0625,0,0,0,0,0,0,0,0,3,4,7,0.4375,3,5,8,0.5,-0.125,8,1,1
1197886,The Caswell at Runnymeade,A5.1,1059,2519,8446,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0.5,1,2,3,0.5,0.33333333333333337,3,1,1
1197886,The Caswell at Runnymeade,A5.2,1071,2672,5736,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.3333333333333333,1,1,2,0.3333333333333333,0,4,1,1
1197886,The Caswell at Runnymeade,A6,1048,2723,2334,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.25,1,0,1,0.25,0,3,1,1
1197886,The Caswell at Runnymeade,A7,1192,2723,12021,8,0,8,8,0,1,1,0.125,0,0,0,0,0,1,1,0.125,1,1,2,0.25,1,3,4,0.5,0,4,1,1
1197886,The Caswell at Runnymeade,B1,1277.578313253012,2870.6744186046512,135616,85,2,83,70,0,1,1,0.012048192771084338,1,0,1,0.012048192771084338,1,5,6,0.07228915662650602,24,11,35,0.42168674698795183,26,17,43,0.5180722891566265,0.27710843373493976,40,2,2
1197886,The Caswell at Runnymeade,B1.2,1289,2881,9789,7,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0.42857142857142855,2,1,3,0.42857142857142855,0.14285714285714285,4,2,2
1197886,The Caswell at Runnymeade,B2,1365,2326.4736842105262,64373,38,0,38,29,0,0,0,0,0,0,0,0,1,0,1,0.02631578947368421,9,9,18,0.47368421052631576,10,9,19,0.5,0.15789473684210525,19,2,2
1197886,The Caswell at Runnymeade,B3.1,1260,2881,3341,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.25,1,0,1,0.25,0,3,2,2
1197886,The Caswell at Runnymeade,B3.3,1307,2889,3819,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5,1,0,1,0.5,0.5,1,2,2
1197886,The Caswell at Runnymeade,C1,1660,3621.1428571428573,25302,16,0,16,14,0,0,0,0,0,0,0,0,1,0,1,0.0625,4,2,6,0.375,5,2,7,0.4375,0.125,9,3,2
1197886,The Caswell at Runnymeade,C2,1595,3571.133333333333,63075,32,0,32,28,1,0,1,0.03125,0,0,0,0,0,1,1,0.03125,6,7,13,0.40625,7,8,15,0.46875,0.09375,17,3,2
1197886,The Caswell at Runnymeade,Not Selected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
833617,The Dean Campustown,A1,533,1966.7857142857142,29795,14,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,10,4,14,1,10,4,14,1,-0.0714285714285714,0,1,1
833617,The Dean Campustown,A2 Deluxe,133,2107.8571428571427,30475,28,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,14,14,28,1,14,14,28,1,-0.0714285714285714,0,1,1
833617,The Dean Campustown,B1,184,1356.25,37850,28,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,22,6,28,1,22,6,28,1,0.0714285714285714,0,2,1
833617,The Dean Campustown,B2,222,1486.111111111111,39250,28,0,28,28,0,0,0,0,1,0,1,0.03571428571428571,0,0,0,0,17,9,26,0.9285714285714286,18,9,27,0.9642857142857143,0,1,2,2
833617,The Dean Campustown,B3 XL,66,1666.6666666666667,39475,56,0,56,56,0,2,2,0.03571428571428571,0,0,0,0,2,0,2,0.03571428571428571,20,24,44,0.7857142857142857,22,26,48,0.8571428571428571,0.1428571428571428,8,2,2
833617,The Dean Campustown,B4 XL,73,1315.8333333333333,41915,56,0,56,56,0,2,2,0.03571428571428571,0,2,2,0.03571428571428571,0,0,0,0,6,38,44,0.7857142857142857,6,42,48,0.8571428571428571,0.0357142857142857,8,2,2
833617,The Dean Campustown,D1,70,1146.341463414634,43425,56,0,56,48,0,0,0,0,0,0,0,0,0,0,0,0,23,18,41,0.7321428571428571,23,18,41,0.7321428571428571,0.08928571428571419,15,4,2
833617,The Dean Campustown,D2,71,1164.8148148148148,29400,56,0,56,55,1,1,2,0.03571428571428571,0,0,0,0,0,0,0,0,17,8,25,0.44642857142857145,18,9,27,0.48214285714285715,-0.12499999999999994,29,4,2
833617,The Dean Campustown,D3,81,1196.875,27425,56,0,56,53,0,1,1,0.017857142857142856,1,0,1,0.017857142857142856,0,0,0,0,13,9,22,0.39285714285714285,14,10,24,0.42857142857142855,-0.035714285714285754,32,4,4
833617,The Dean Campustown,D4,81,1161.607142857143,33300,56,0,56,56,0,0,0,0,2,0,2,0.03571428571428571,0,0,0,0,19,7,26,0.4642857142857143,21,7,28,0.5,-0.0892857142857143,28,4,4
833617,The Dean Campustown,D5,84,1200.7142857142858,42800,56,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,23,12,35,0.625,23,12,35,0.625,-0.0892857142857143,21,4,4
833617,The Dean Campustown,M1,374.6666666666667,1761.860465116279,72755,84,0,84,82,0,2,2,0.023809523809523808,0,0,0,0,0,0,0,0,14,27,41,0.4880952380952381,14,29,43,0.5119047619047619,0.13095238095238093,41,NA,1
833617,The Dean Campustown,Not Selected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
833617,The Dean Campustown,S1,456,1741.3793103448277,56825,42,0,42,41,0,1,1,0.023809523809523808,0,0,0,0,0,0,0,0,8,20,28,0.6666666666666666,8,21,29,0.6904761904761905,-0.04761904761904767,13,NA,1
833617,The Dean Campustown,S2,466,1763.6666666666667,30920,28,0,28,28,0,2,2,0.07142857142857142,0,0,0,0,0,0,0,0,0,13,13,0.4642857142857143,0,15,15,0.5357142857142857,0.0714285714285714,13,NA,1
833617,The Dean Campustown,S3 XL,154,1730,17820,28,0,28,28,2,0,2,0.07142857142857142,0,0,0,0,0,0,0,0,2,12,14,0.5,4,12,16,0.5714285714285714,0.0714285714285714,12,1,1
1197887,The Dean Reno,A1,575,2320,4755,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,2,0,2,2,1,0,1,1
1197887,The Dean Reno,B1,375,1926.6842105263158,47648,36,0,36,35,1,1,2,0.05555555555555555,1,0,1,0.027777777777777776,0,0,0,0,16,19,35,0.9722222222222222,18,20,38,1.0555555555555556,0.7222222222222223,0,2,2
1197887,The Dean Reno,B2,430,1150.1666666666667,40946,34,0,34,33,1,1,2,0.058823529411764705,0,0,0,0,0,0,0,0,10,18,28,0.8235294117647058,11,19,30,0.8823529411764706,0.2647058823529411,4,2,2
1197887,The Dean Reno,C1,366,1365,2960,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.6666666666666666,0,2,2,0.6666666666666666,0.3333333333333333,1,3,3
1197887,The Dean Reno,D1,313,886.5254237288135,113178,180,0,180,156,14,3,17,0.09444444444444444,15,0,15,0.08333333333333333,3,0,3,0.016666666666666666,51,32,83,0.46111111111111114,83,35,118,0.6555555555555556,0.4222222222222222,62,4,4
1197887,The Dean Reno,D2,312,959.3877551020408,49210,140,0,140,115,3,2,5,0.03571428571428571,2,0,2,0.014285714285714285,0,1,1,0.007142857142857143,7,34,41,0.29285714285714287,12,37,49,0.35,0.1714285714285714,91,4,4
1197887,The Dean Reno,D3,314,890.2631578947369,18645,64,0,64,47,2,0,2,0.03125,2,0,2,0.03125,0,0,0,0,7,8,15,0.234375,11,8,19,0.296875,0.078125,45,4,4
1197887,The Dean Reno,D4,283,852.0833333333334,23605,45,0,45,26,1,2,3,0.06666666666666667,0,0,0,0,0,0,0,0,2,19,21,0.4666666666666667,3,21,24,0.5333333333333333,0.4222222222222222,21,4,4
1197887,The Dean Reno,D5,285,871.3888888888889,16415,36,0,36,31,2,0,2,0.05555555555555555,0,0,0,0,0,0,0,0,11,5,16,0.4444444444444444,13,5,18,0.5,0.19444444444444442,18,4,3
1197887,The Dean Reno,E1,277,891.1666666666666,27140,90,0,90,74,0,3,3,0.03333333333333333,0,0,0,0,0,0,0,0,10,17,27,0.3,10,20,30,0.3333333333333333,0.055555555555555525,60,5,3
1197887,The Dean Reno,E1 Alt,277,780.9090909090909,10435,45,0,45,32,0,1,1,0.022222222222222223,0,0,0,0,0,0,0,0,1,9,10,0.2222222222222222,1,10,11,0.24444444444444444,0.08888888888888888,34,5,3
1197887,The Dean Reno,E2,252,877.7083333333334,20485,54,0,54,43,2,0,2,0.037037037037037035,3,0,3,0.05555555555555555,0,0,0,0,9,10,19,0.35185185185185186,14,10,24,0.4444444444444444,-0.14814814814814814,30,5,3
1197887,The Dean Reno,E3,274,835,13040,45,0,45,41,0,2,2,0.044444444444444446,0,0,0,0,0,0,0,0,10,2,12,0.26666666666666666,10,4,14,0.3111111111111111,0.13333333333333333,31,5,3
