property_id,property_name,property,unit_type,unit_type_subtotal,avg_sqft,avg_advertised_rate,units,excluded_unit_count,rentable_unit_count,avg_scheduled_rent,occupied_count,started_new_count_prior,started_new_count,started_renewal_count_prior,started_renewal_count,started_count_prior,started_count,started_percent,partially_completed_new_count_prior,partially_completed_new_count,partially_completed_renewal_count_prior,partially_completed_renewal_count,partially_completed_count_prior,partially_completed_count,partially_completed_percent,completed_new_count_prior,completed_new_count,completed_renewal_count_prior,completed_renewal_count,completed_count_prior,completed_count,completed_percent,approved_new_count_prior,approved_new_count,approved_renewal_count_prior,approved_renewal_count,approved_count_prior,approved_count,approved_percent,preleased_new_count_prior,preleased_new_count,preleased_renewal_count_prior,preleased_renewal_count,preleased_count_prior,preleased_count,preleased_percent_prior,preleased_percent,variance,available_count,scheduled_rent_total,number_of_bedrooms,number_of_bathrooms
1161867,Courts at Spring Mill Station,Courts at Spring Mill Station,COMMERCIAL,COMMERCIAL,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1161867,Courts at Spring Mill Station,Courts at Spring Mill Station,Not Selected,Not Selected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1161867,Courts at Spring Mill Station,Courts at Spring Mill Station,Studio,Studio,518,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
518044,Shortbread Lofts,Shortbread Lofts,B1,B1,319.325,1280.1041666666667,40,0,40,1237.2916666666667,40,0,1,0,0,0,1,0.025,3,3,0,0,3,3,0.075,0,1,0,0,0,1,0.025,28,36,8,7,36,43,1.075,31,41,8,7,39,48,0.975,1.2,0.22499999999999998,-8,59390,2,2
518044,Shortbread Lofts,Shortbread Lofts,B2,B2,453.6,1502.6923076923076,10,0,10,1531.923076923077,10,0,3,0,0,0,3,0.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,8,1,2,7,10,1,7,11,1,2,8,13,0.8,1.3,0.5,-3,19915,2,2
518044,Shortbread Lofts,Shortbread Lofts,B3,B3,499,1505,2,0,2,1495,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,0,0,2,2,2,2,1,1,0,0,2990,2,2
518044,Shortbread Lofts,Shortbread Lofts,B4,B4,492,1505,2,0,2,1597.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,0,0,1,2,1,2,0.5,1,0.5,0,3195,2,2
518044,Shortbread Lofts,Shortbread Lofts,C1,C1,338.64285714285717,1456.7241379310344,56,0,56,1338.7068965517242,56,0,4,0,0,0,4,0.07142857142857142,4,4,0,0,4,4,0.07142857142857142,2,3,0,0,2,3,0.05357142857142857,37,41,6,6,43,47,0.8392857142857143,43,52,6,6,49,58,0.875,1.0357142857142858,0.1607142857142858,-2,77645,3,3
518044,Shortbread Lofts,Shortbread Lofts,C2,C2,228,985,6,0,6,995,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,6,0,0,5,6,1,6,6,0,0,6,6,1,1,0,0,5970,3,3
518044,Shortbread Lofts,Shortbread Lofts,C3,C3,324,1445.5,20,0,20,1258,20,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,18,20,0,0,18,20,1,20,20,0,0,20,20,1,1,0,0,25160,3,3
518044,Shortbread Lofts,Shortbread Lofts,C4,C4,278.4583333333333,1426.9565217391305,24,0,24,1154.3478260869565,24,0,1,0,0,0,1,0.041666666666666664,5,3,0,0,5,3,0.125,0,0,0,0,0,0,0,17,17,2,2,19,19,0.7916666666666666,22,21,2,2,24,23,1,0.9583333333333334,-0.04166666666666663,1,26550,3,3
518044,Shortbread Lofts,Shortbread Lofts,D1,D1,269.55121951219513,1425.3517587939698,205,0,205,1172.2361809045226,205,1,10,0,0,1,10,0.04878048780487805,26,7,0,0,26,7,0.03414634146341464,7,0,0,0,7,0,0,163,180,4,2,167,182,0.8878048780487805,197,197,4,2,201,199,0.9804878048780488,0.9707317073170731,-0.009756097560975618,6,233275,4,4
518044,Shortbread Lofts,Shortbread Lofts,D2,D2,307.77777777777777,1415,9,0,9,1339.4444444444443,9,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,7,1,2,4,9,1,5,7,1,2,6,9,0.6666666666666666,1,0.33333333333333337,0,12055,4,4
518044,Shortbread Lofts,Shortbread Lofts,Not Selected,Not Selected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
952515,SOVA,SOVA,A1,A1,611,1468,20,0,20,1547.5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,16,12,20,1,3,4,9,16,12,20,0.6,1,0.4,0,30950,1,1
952515,SOVA,SOVA,B1,B1,413,1146.3235294117646,64,0,64,1169.8529411764705,63,0,0,0,1,0,1,0.015625,0,0,0,0,0,0,0,2,0,0,0,2,0,0,15,1,15,32,30,33,0.515625,17,1,15,33,32,34,0.5,0.53125,0.03125,30,39775,2,2
952515,SOVA,SOVA,B1 ALT,B1 ALT,477,1265,30,0,30,1253.75,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,8,8,0.26666666666666666,3,0,5,8,8,8,0.26666666666666666,0.26666666666666666,0,22,10030,2,2
952515,SOVA,SOVA,C1,C1,385,885,66,0,66,1040.5555555555557,66,0,2,1,0,1,2,0.030303030303030304,0,1,0,0,0,1,0.015151515151515152,0,5,0,2,0,7,0.10606060606060606,22,9,21,26,43,35,0.5303030303030303,22,17,22,28,44,45,0.6666666666666666,0.6818181818181818,0.015151515151515138,21,46825,3,3
952515,SOVA,SOVA,D1,D1,350.6623376623377,1015.0485436893204,308,0,308,996.8446601941747,304,3,1,2,1,5,2,0.006493506493506494,4,1,0,0,4,1,0.003246753246753247,6,0,0,0,6,0,0,12,1,60,99,72,100,0.3246753246753247,25,3,62,100,87,103,0.2824675324675325,0.3344155844155844,0.05194805194805191,205,102675,4,4
952515,SOVA,SOVA,D2,D2,372,1020,88,0,88,1003.939393939394,86,2,0,0,0,2,0,0,0,1,0,0,0,1,0.011363636363636364,3,4,0,0,3,4,0.045454545454545456,17,1,20,27,37,28,0.3181818181818182,22,6,20,27,42,33,0.4772727272727273,0.375,-0.10227272727272729,55,33130,4,4
952515,SOVA,SOVA,D3,D3,427,1068.875,240,0,240,1043.9375,238,2,0,2,0,4,0,0,5,3,0,0,5,3,0.0125,2,1,1,3,3,4,0.016666666666666666,12,7,65,66,77,73,0.30416666666666664,21,11,68,69,89,80,0.37083333333333335,0.3333333333333333,-0.03750000000000003,160,83515,4,4
952515,SOVA,SOVA,Not Selected,Not Selected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
577897,Station Nine,Station Nine,a1a 1F Courtyard Stack,a1a 1F Courtyard Stack,733,1680,12,0,12,1669,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.08333333333333333,0,0,0,1,0,1,0,0.08333333333333333,0.08333333333333333,11,1669,1,1
577897,Station Nine,Station Nine,a1a 1F Pool Stack,a1a 1F Pool Stack,733,0,4,0,4,1805,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.25,1,1,0,0,1,1,0.25,0.25,0,3,1805,1,1
577897,Station Nine,Station Nine,a1a 1F Stack,a1a 1F Stack,733,1635,12,0,12,1678.3333333333333,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,3,3,0.25,2,2,1,1,3,3,0.25,0.25,0,9,5035,1,1
577897,Station Nine,Station Nine,a1a Courtyard Stack,a1a Courtyard Stack,733,393.75,24,0,24,1774.5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,4,0.16666666666666666,3,4,0,0,3,4,0.125,0.16666666666666666,0.04166666666666666,20,7098,1,1
577897,Station Nine,Station Nine,a1a Pool Stack,a1a Pool Stack,733,918.16,10,0,10,1836.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,2,0.2,2,1,0,1,2,2,0.2,0.2,0,8,3673,1,1
577897,Station Nine,Station Nine,a1a stack,a1a stack,733,677.8571428571429,23,0,23,1723.857142857143,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,1,4,7,0.30434782608695654,3,6,1,1,4,7,0.17391304347826086,0.30434782608695654,0.13043478260869568,16,12067,1,1
577897,Station Nine,Station Nine,a1a TF Pool Stack,a1a TF Pool Stack,733,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
577897,Station Nine,Station Nine,a1a TF Stack,a1a TF Stack,733,0,4,0,4,1836,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.25,0,1,0,0,0,1,0,0.25,0.25,3,1836,1,1
577897,Station Nine,Station Nine,a1al TF Courtyard Stack,a1al TF Courtyard Stack,874,1825,12,0,12,1855,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0.08333333333333333,2,1,0,0,2,1,0.16666666666666666,0.08333333333333333,-0.08333333333333333,11,1855,1,1
577897,Station Nine,Station Nine,a1al TF Pool Stack,a1al TF Pool Stack,874,2025,4,0,4,2100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.25,0,1,0,0,0,1,0,0.25,0.25,3,2100,1,1
577897,Station Nine,Station Nine,a1al TF Stack,a1al TF Stack,874,1930,8,0,8,1900,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0.125,1,0,0,1,1,1,0.125,0.125,0,7,1900,1,1
577897,Station Nine,Station Nine,a1b Pool Stack,a1b Pool Stack,733,0,2,0,2,1836,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5,0,1,0,0,0,1,0,0.5,0.5,1,1836,1,1
577897,Station Nine,Station Nine,a1b Stack,a1b Stack,733,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
577897,Station Nine,Station Nine,a1bl TF Pool Stack,a1bl TF Pool Stack,876,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
577897,Station Nine,Station Nine,a1bl TF Stack,a1bl TF Stack,876,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,-1,1,0,1,1
577897,Station Nine,Station Nine,a1c 1F Stack,a1c 1F Stack,732,1595,1,0,1,1595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1595,1,1
577897,Station Nine,Station Nine,a1hc 1F Pool Side by Side,a1hc 1F Pool Side by Side,733,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
577897,Station Nine,Station Nine,a1hc 1F Side by Side,a1hc 1F Side by Side,733,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,-1,1,0,1,1
577897,Station Nine,Station Nine,a1hc 1F Stack,a1hc 1F Stack,733,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA
577897,Station Nine,Station Nine,a1hc Pool Side by Side,a1hc Pool Side by Side,733,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
577897,Station Nine,Station Nine,a1hc Side by Side,a1hc Side by Side,733,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1
577897,Station Nine,Station Nine,a1hc TF Pool Side by Side,a1hc TF Pool Side by Side,733,1625,1,0,1,1655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1655,1,1
577897,Station Nine,Station Nine,a1hc TF Side by Side,a1hc TF Side by Side,733,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
577897,Station Nine,Station Nine,a2 1F Pool Side by Side,a2 1F Pool Side by Side,863,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
577897,Station Nine,Station Nine,a2 Pool Side by Side,a2 Pool Side by Side,863,0,2,0,2,1841,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5,0,1,0,0,0,1,0,0.5,0.5,1,1841,1,1
577897,Station Nine,Station Nine,a2 TF Pool Side by Side,a2 TF Pool Side by Side,863,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA
577897,Station Nine,Station Nine,a3a 1F Pool Side by Side,a3a 1F Pool Side by Side,926,1865,4,0,4,1855,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.25,0,0,0,1,0,1,0,0.25,0.25,3,1855,1,1
577897,Station Nine,Station Nine,a3a 1F Side by Side,a3a 1F Side by Side,926,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
577897,Station Nine,Station Nine,a3a Pool Side by Side,a3a Pool Side by Side,926,0,8,0,8,2030,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,2,0.25,3,2,0,0,3,2,0.375,0.25,-0.125,6,4060,1,1
577897,Station Nine,Station Nine,a3a Side by Side,a3a Side by Side,926,0,4,0,4,1989,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.25,1,1,0,0,1,1,0.25,0.25,0,3,1989,1,1
577897,Station Nine,Station Nine,a3a TF Pool Side by Side,a3a TF Pool Side by Side,926,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
577897,Station Nine,Station Nine,a3a TF Side by Side,a3a TF Side by Side,926,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,2,0,1,0,-1,2,0,1,1
577897,Station Nine,Station Nine,a3al TF Pool Side by Side,a3al TF Pool Side by Side,1073,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
577897,Station Nine,Station Nine,a3al TF Pool Stack,a3al TF Pool Stack,1073,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
577897,Station Nine,Station Nine,a3b 1F Side by Side,a3b 1F Side by Side,935,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
577897,Station Nine,Station Nine,a3b Side by Side,a3b Side by Side,935,0,6,0,6,1900,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.3333333333333333,0,2,0,0,0,2,0,0.3333333333333333,0.3333333333333333,4,3800,1,1
577897,Station Nine,Station Nine,a3b TF Side by Side,a3b TF Side by Side,935,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
577897,Station Nine,Station Nine,a3bl TF Side by Side,a3bl TF Side by Side,1082,0,2,0,2,2178,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5,0,1,0,0,0,1,0,0.5,0.5,1,2178,1,1
577897,Station Nine,Station Nine,a3c Side by Side,a3c Side by Side,949,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-1,1,0,1,1
577897,Station Nine,Station Nine,a3c TF Side by Side,a3c TF Side by Side,949,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
577897,Station Nine,Station Nine,a3d Side by Side,a3d Side by Side,958,0,2,0,2,1999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,2,0,0,0,2,0,1,1,0,3998,1,1
577897,Station Nine,Station Nine,a3dl TF Side by Side,a3dl TF Side by Side,1129,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,-1,1,0,1,1
577897,Station Nine,Station Nine,a4 1F Side by Side,a4 1F Side by Side,759,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
577897,Station Nine,Station Nine,a4 1F Stack,a4 1F Stack,759,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
577897,Station Nine,Station Nine,a4 Stack,a4 Stack,759,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1
577897,Station Nine,Station Nine,a4 TF Stack,a4 TF Stack,759,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
577897,Station Nine,Station Nine,a5 1F Pool Side by Side Terrace,a5 1F Pool Side by Side Terrace,887,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
577897,Station Nine,Station Nine,a5 Pool Side by Side Terrace,a5 Pool Side by Side Terrace,887,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,1,0,-1,2,0,1,1
577897,Station Nine,Station Nine,a5 TF Pool Side by Side Terrace,a5 TF Pool Side by Side Terrace,887,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
577897,Station Nine,Station Nine,a6 Stack,a6 Stack,1137,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
577897,Station Nine,Station Nine,b1 1F Courtyard Side by Side,b1 1F Courtyard Side by Side,1066,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2
577897,Station Nine,Station Nine,b1 1F Pool Side by Side,b1 1F Pool Side by Side,1066,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
577897,Station Nine,Station Nine,b1 1F Side by Side,b1 1F Side by Side,1066,0,9,0,9,2366,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.1111111111111111,1,1,0,0,1,1,0.1111111111111111,0.1111111111111111,0,8,2366,2,2
577897,Station Nine,Station Nine,b1 Courtyard Side by Side,b1 Courtyard Side by Side,1066,0,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,2
577897,Station Nine,Station Nine,b1 Pool Side by Side,b1 Pool Side by Side,1066,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2
577897,Station Nine,Station Nine,b1 Side by Side,b1 Side by Side,1066,0,19,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.05263157894736842,0,-0.05263157894736842,19,0,2,2
577897,Station Nine,Station Nine,b1 TF Side by Side,b1 TF Side by Side,1066,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
577897,Station Nine,Station Nine,b1al TF Courtyard Side by Side,b1al TF Courtyard Side by Side,1206,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2
577897,Station Nine,Station Nine,b1al TF Pool Side by Side,b1al TF Pool Side by Side,1206,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2
577897,Station Nine,Station Nine,b1al TF Side by Side,b1al TF Side by Side,1206,2530,6,0,6,2530,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.16666666666666666,1,1,0,0,1,1,0.16666666666666666,0.16666666666666666,0,5,2530,2,2
577897,Station Nine,Station Nine,b1bl TF Pool Side by Side,b1bl TF Pool Side by Side,1193,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2
577897,Station Nine,Station Nine,b1bl TF Side by Side,b1bl TF Side by Side,1193,0,4,0,4,2733,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.25,1,1,0,0,1,1,0.25,0.25,0,3,2733,2,2
577897,Station Nine,Station Nine,b1hc 1F Side by Side,b1hc 1F Side by Side,1066,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2
577897,Station Nine,Station Nine,b1hc Side by Side,b1hc Side by Side,1066,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.3333333333333333,0,-0.3333333333333333,3,0,2,2
577897,Station Nine,Station Nine,b2a 1F Courtyard Side by Side,b2a 1F Courtyard Side by Side,1150,0,2,0,2,2285,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0.5,0,0,2,1,2,1,1,0.5,-0.5,1,2285,2,2
577897,Station Nine,Station Nine,b2a 1F Side by Side,b2a 1F Side by Side,1150,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
577897,Station Nine,Station Nine,b2a Courtyard Side by Side,b2a Courtyard Side by Side,1150,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2
577897,Station Nine,Station Nine,b2a Side by Side,b2a Side by Side,1150,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.25,0,-0.25,4,0,2,2
577897,Station Nine,Station Nine,b2al TF Courtyard Side by Side,b2al TF Courtyard Side by Side,1384,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
577897,Station Nine,Station Nine,b2al TF Side by Side,b2al TF Side by Side,1384,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2
577897,Station Nine,Station Nine,b2b 1F Courtyard Side by Side,b2b 1F Courtyard Side by Side,1177,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
577897,Station Nine,Station Nine,b2b 1F Side by Side,b2b 1F Side by Side,1177,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2
